f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
0.5740702152252197,1.0,4.525591350557079e-07,0.3533547520637512,0.8779375553131104,-0.035453006625175476,0.20347899198532104,0.705260694026947,-0.05354303494095802,0.09906782954931259,0.5707223415374756,-0.07117250561714172,0.0,0.4725644588470459,-0.0887913852930069,0.43707260489463806,0.48776084184646606,-0.014880781061947346,0.3681173622608185,0.2940461337566376,-0.04392891749739647,0.32096779346466064,0.17678505182266235,-0.07080376148223877,0.2883155643939972,0.07164537161588669,-0.09112831205129623,0.5877314805984497,0.4774392545223236,-0.023961294442415237,0.5810707807540894,0.2565735876560211,-0.04684847593307495,0.5685376524925232,0.11848315596580505,-0.07053349912166595,0.559026300907135,0.0,-0.08856320381164551,0.7275575995445251,0.5131467580795288,-0.040368277579545975,0.7506705522537231,0.30891135334968567,-0.06588142365217209,0.7480151057243347,0.17615480720996857,-0.08518453687429428,0.742965579032898,0.05523618683218956,-0.09943496435880661,0.8621245622634888,0.5831530690193176,-0.06099056452512741,0.9366851449012756,0.4344610869884491,-0.08346103876829147,0.9721757173538208,0.328325092792511,-0.09335984289646149,1.0,0.22471126914024353,-0.1006445363163948
0.5691156983375549,1.0,4.369812529603223e-07,0.3486213684082031,0.8747529983520508,-0.03164803609251976,0.20091597735881805,0.6992784142494202,-0.04640861600637436,0.09402395784854889,0.5650187730789185,-0.0613417848944664,0.0,0.46636828780174255,-0.07648366689682007,0.4356616139411926,0.48782598972320557,-0.008116536773741245,0.36711037158966064,0.29298314452171326,-0.034045469015836716,0.32043424248695374,0.17533902823925018,-0.05923604965209961,0.29030081629753113,0.06961331516504288,-0.0788307711482048,0.5888413190841675,0.4783076345920563,-0.018147140741348267,0.5813952088356018,0.2587246596813202,-0.03892229497432709,0.5696967840194702,0.11908081918954849,-0.06267131865024567,0.5606168508529663,0.0,-0.08119998127222061,0.7285932898521423,0.513878345489502,-0.03531899303197861,0.7497653961181641,0.3127674460411072,-0.05902165174484253,0.7471778988838196,0.18164655566215515,-0.078939288854599,0.740744411945343,0.06236053258180618,-0.09401390701532364,0.8620420694351196,0.582560658454895,-0.05640803650021553,0.9340823292732239,0.43428733944892883,-0.0775737464427948,0.9708642959594727,0.3290589451789856,-0.08773292601108551,1.0,0.22579672932624817,-0.09562064707279205
0.553885281085968,1.0,3.9450486610803637e-07,0.34111422300338745,0.8737078309059143,-0.029972776770591736,0.1962481290102005,0.698646068572998,-0.04434754699468613,0.09307437390089035,0.5647343397140503,-0.059509068727493286,0.0,0.46142253279685974,-0.07471395283937454,0.4320968985557556,0.4828309416770935,-0.003392927348613739,0.36019381880760193,0.290923535823822,-0.02843642607331276,0.3132297694683075,0.1754698008298874,-0.05408306419849396,0.28403884172439575,0.06982295960187912,-0.07436612248420715,0.5872063636779785,0.47359317541122437,-0.01451494637876749,0.5774020552635193,0.2564064562320709,-0.03441901504993439,0.5678150057792664,0.11855728924274445,-0.058947913348674774,0.5607204437255859,0.0,-0.07837533205747604,0.7283440232276917,0.509405255317688,-0.03284745663404465,0.7480356097221375,0.30893054604530334,-0.05549456551671028,0.7476491332054138,0.1785762906074524,-0.07554987818002701,0.742318332195282,0.058937251567840576,-0.091181680560112,0.8645247220993042,0.5793744325637817,-0.05511976033449173,0.934475302696228,0.43205395340919495,-0.07514865696430206,0.9718588590621948,0.3287043869495392,-0.08480806648731232,1.0,0.22715193033218384,-0.09269271045923233
0.5598967671394348,1.0,3.9523709460809187e-07,0.3506930470466614,0.8774433732032776,-0.03205807879567146,0.2005683034658432,0.7028958797454834,-0.04848893731832504,0.09311770647764206,0.5691712498664856,-0.06508076936006546,0.0,0.46399959921836853,-0.0817570611834526,0.43004512786865234,0.4835331439971924,-0.010925988666713238,0.3551948666572571,0.2910153567790985,-0.03871022164821625,0.30747681856155396,0.17518416047096252,-0.06548799574375153,0.27855363488197327,0.0687231495976448,-0.0864252820611,0.5840908288955688,0.4732450246810913,-0.02164647914469242,0.572558581829071,0.2557356059551239,-0.044168975204229355,0.563041090965271,0.11835751682519913,-0.06920775771141052,0.556140124797821,0.0,-0.08887238055467606,0.7249672412872314,0.5094018578529358,-0.039447441697120667,0.7439056038856506,0.3082996606826782,-0.06455867737531662,0.7446103692054749,0.1775171160697937,-0.08501487225294113,0.7405605912208557,0.05728045850992203,-0.10065751522779465,0.8610528707504272,0.580625057220459,-0.06118185445666313,0.9319233298301697,0.43175628781318665,-0.08338919281959534,0.9708644151687622,0.3266329765319824,-0.09400829672813416,1.0,0.22332704067230225,-0.10239800810813904
0.5544220805168152,1.0,3.7605371971949353e-07,0.345466673374176,0.8771936893463135,-0.031527966260910034,0.19866269826889038,0.6999197602272034,-0.047234997153282166,0.09820382297039032,0.5620436072349548,-0.06306919455528259,0.0,0.45787686109542847,-0.0791393592953682,0.4259331226348877,0.48039519786834717,-0.010361917316913605,0.35208839178085327,0.28852197527885437,-0.03768908604979515,0.30360397696495056,0.1726282238960266,-0.06412634253501892,0.2724461853504181,0.06648904085159302,-0.08487344533205032,0.5819810628890991,0.47120651602745056,-0.021309681236743927,0.571459949016571,0.25453245639801025,-0.04384775087237358,0.5603535175323486,0.1180485263466835,-0.06908297538757324,0.5506530404090881,0.0,-0.08882026374340057,0.7240724563598633,0.5085335969924927,-0.03915521129965782,0.74482262134552,0.3084327280521393,-0.06472945958375931,0.7457660436630249,0.17850352823734283,-0.08525184541940689,0.740990936756134,0.058638330549001694,-0.100753553211689,0.8607315421104431,0.5808910131454468,-0.060791440308094025,0.9314445853233337,0.43052005767822266,-0.08329134434461594,0.9705662727355957,0.32576724886894226,-0.09373287856578827,1.0,0.2227901667356491,-0.101881243288517
0.5693530440330505,1.0,3.9870988643997407e-07,0.35909155011177063,0.8748109340667725,-0.03167051449418068,0.21074792742729187,0.6986897587776184,-0.048167284578084946,0.105271115899086,0.5602383017539978,-0.06493085622787476,0.0,0.45403605699539185,-0.08197657763957977,0.4333292245864868,0.48296087980270386,-0.009974615648388863,0.3618502616882324,0.2920454144477844,-0.037579651921987534,0.314103364944458,0.1772107034921646,-0.06436843425035477,0.28210529685020447,0.07016578316688538,-0.08566804975271225,0.5892801284790039,0.4733482301235199,-0.021179286763072014,0.5793116092681885,0.25673577189445496,-0.044983457773923874,0.5703590512275696,0.12093760073184967,-0.07123734802007675,0.5622028112411499,0.0,-0.09170825779438019,0.7306938171386719,0.5107373595237732,-0.03935778886079788,0.7498133778572083,0.3086613118648529,-0.06679437309503555,0.7518698573112488,0.17943346500396729,-0.08850271254777908,0.7461532354354858,0.05814673751592636,-0.10457559674978256,0.8673641681671143,0.5827093720436096,-0.06117747724056244,0.9366633892059326,0.4327883720397949,-0.08547098189592361,0.974262535572052,0.3269185423851013,-0.09709078073501587,1.0,0.22165493667125702,-0.10599812120199203
0.6123133897781372,1.0,4.633446906154859e-07,0.39306196570396423,0.878271758556366,-0.03592516854405403,0.22966192662715912,0.7070702314376831,-0.055396128445863724,0.1129886582493782,0.5665735006332397,-0.07423188537359238,0.0,0.4584852159023285,-0.09274990856647491,0.44618791341781616,0.4908934533596039,-0.015187539160251617,0.36582887172698975,0.29882678389549255,-0.04570119455456734,0.3123569190502167,0.18305857479572296,-0.07334787398576736,0.2753361463546753,0.07695509493350983,-0.09425563365221024,0.5935884714126587,0.4768616557121277,-0.024274790659546852,0.580285906791687,0.25635936856269836,-0.04943517968058586,0.5654651522636414,0.11995448917150497,-0.07405903190374374,0.5519298315048218,0.0,-0.09247458726167679,0.7315493822097778,0.510662853717804,-0.04076777398586273,0.7454392910003662,0.3066140115261078,-0.06950172036886215,0.7426836490631104,0.1772555708885193,-0.08890413492918015,0.7353413105010986,0.05917895585298538,-0.1023266389966011,0.867286205291748,0.5792889595031738,-0.06126702204346657,0.9337957501411438,0.4276275336742401,-0.08625774830579758,0.9704912900924683,0.32267826795578003,-0.09625133126974106,1.0,0.22072599828243256,-0.103038489818573
0.6072139143943787,1.0,4.6088530325505417e-07,0.38480550050735474,0.878770649433136,-0.03929433971643448,0.22364258766174316,0.71015465259552,-0.060861650854349136,0.10965994745492935,0.5691488981246948,-0.08118138462305069,0.0,0.4569862186908722,-0.10131897032260895,0.4406493604183197,0.4926210939884186,-0.01999315433204174,0.35916057229042053,0.30167055130004883,-0.05210258066654205,0.300307959318161,0.18461039662361145,-0.08139877021312714,0.25561708211898804,0.07576558738946915,-0.10405576229095459,0.5930602550506592,0.47818994522094727,-0.02849254570901394,0.5764829516410828,0.26020705699920654,-0.05625477060675621,0.5592937469482422,0.12362708896398544,-0.08377661556005478,0.5422399640083313,0.0,-0.10455870628356934,0.733116090297699,0.5118390917778015,-0.044380996376276016,0.7441191673278809,0.30713117122650146,-0.0756528228521347,0.7404632568359375,0.1747766137123108,-0.09739932417869568,0.730417013168335,0.05167773365974426,-0.11265173554420471,0.8697108626365662,0.5808588266372681,-0.06436440348625183,0.9350428581237793,0.4288305938243866,-0.09206747263669968,0.9720877408981323,0.32057467103004456,-0.10411383956670761,1.0,0.21459004282951355,-0.11242228001356125
0.5984970331192017,1.0,4.26935599762146e-07,0.3751866817474365,0.883546769618988,-0.03615177050232887,0.21789689362049103,0.7121313810348511,-0.05502786487340927,0.11048329621553421,0.5717664957046509,-0.07294653356075287,0.0,0.46343904733657837,-0.0910739153623581,0.43503716588020325,0.49221155047416687,-0.018097976222634315,0.3535836338996887,0.30354246497154236,-0.04810633137822151,0.29369065165519714,0.18838882446289062,-0.07628580182790756,0.24825192987918854,0.08057913929224014,-0.09856202453374863,0.5888150334358215,0.47724857926368713,-0.02764439582824707,0.5718435645103455,0.25956785678863525,-0.05360465124249458,0.5538134574890137,0.12221270054578781,-0.08079177141189575,0.5365311503410339,0.0,-0.10181770473718643,0.7295100092887878,0.511631429195404,-0.04408887028694153,0.7430828809738159,0.3076052963733673,-0.0733967050909996,0.7392717003822327,0.17657142877578735,-0.09536934643983841,0.7297266125679016,0.05439798906445503,-0.11153946816921234,0.8666742444038391,0.5818887948989868,-0.06440553814172745,0.9356527328491211,0.4315389394760132,-0.09091591835021973,0.9731351137161255,0.3244330585002899,-0.1032814010977745,1.0,0.2187904268503189,-0.11236011236906052
0.5969892144203186,1.0,4.375153821456479e-07,0.3753789961338043,0.8822441697120667,-0.0358782559633255,0.22023843228816986,0.7087054252624512,-0.053971827030181885,0.11208872497081757,0.5679088234901428,-0.07138046622276306,0.0,0.46217435598373413,-0.08895441144704819,0.4354005455970764,0.4908142685890198,-0.015081115067005157,0.35554400086402893,0.3020769953727722,-0.04456731304526329,0.2957405149936676,0.187038853764534,-0.07247950881719589,0.25092142820358276,0.07909282296895981,-0.09456869959831238,0.5889483690261841,0.47639816999435425,-0.024554701521992683,0.5724812746047974,0.2596128284931183,-0.0498347245156765,0.5547653436660767,0.12204033136367798,-0.07660447061061859,0.5381579399108887,0.0,-0.09741592407226562,0.7293832302093506,0.5106722116470337,-0.041167136281728745,0.7440443634986877,0.30834951996803284,-0.06972765177488327,0.7408384084701538,0.17717410624027252,-0.0911966860294342,0.732212483882904,0.055315837264060974,-0.10712670534849167,0.8659476041793823,0.5802174806594849,-0.06180642917752266,0.9351756572723389,0.4312070608139038,-0.08749905228614807,0.9726043939590454,0.32464683055877686,-0.09949543327093124,1.0,0.2199285924434662,-0.10848639160394669
